Caudal_Ls,Corriente_A,Temperatura_C,Vibracion_mm_s,Lubricacion_pct,Presion_PSI,Estado
66.89,74.39,89.07,4.18,64.76,96.16,Alerta
105.42,59.95,57.09,1.38,83.07,46.17,Normal
66.25,78.78,91.16,3.17,72.95,94.49,Alerta
63.42,66.85,76.3,3.66,69.6,96.53,Alerta
64.57,53.45,85.22,5.25,62.49,85.37,Alerta
44.27,96.18,113.67,8.92,70.46,128.9,Crítico
54.59,68.42,87.67,4.43,61.74,83.04,Alerta
82.53,106.77,112.39,11.16,40.3,139.94,Crítico
27.26,96.74,110.17,11.25,31.52,13.04,Crítico
77.42,62.35,51.99,2.32,84.97,74.05,Normal
77.84,61.06,68.35,1.98,84.68,43.19,Normal
84.63,55.09,61.66,1.86,91.79,76.29,Normal
108.63,60.11,53.87,2.32,92.65,74.99,Normal
86.37,49.76,56.0,2.48,91.19,42.36,Normal
64.02,69.25,80.75,3.27,70.66,98.71,Normal
60.69,77.15,92.51,3.6,67.84,94.07,Alerta
106.32,54.13,75.8,2.49,87.64,79.7,Normal
89.2,61.17,49.18,1.78,96.16,79.16,Normal
63.16,72.86,78.64,5.4,73.89,95.19,Alerta
83.52,52.13,54.37,2.53,97.62,53.16,Normal
63.41,63.41,61.44,1.69,90.67,55.12,Normal
75.42,54.12,47.54,2.24,82.7,70.26,Normal
73.08,47.75,73.64,1.93,96.19,74.39,Normal
22.45,93.38,110.65,7.62,50.19,12.07,Crítico
89.22,54.77,48.47,2.42,71.75,59.03,Normal
99.93,44.81,49.08,1.78,86.8,69.24,Normal
89.16,108.75,119.38,10.96,47.76,29.16,Crítico
100.77,54.25,52.69,2.42,84.89,58.69,Normal
79.44,42.2,45.27,1.45,75.17,79.42,Normal
71.68,42.82,64.07,1.69,95.9,70.02,Normal
101.08,52.36,68.83,2.17,92.0,64.66,Normal
55.9,79.25,73.76,5.76,73.32,95.83,Alerta
28.72,96.26,114.32,8.03,23.57,110.41,Crítico
67.97,78.96,92.71,5.91,67.82,85.29,Alerta
72.09,41.01,52.43,2.19,93.48,47.51,Normal
108.11,48.38,46.82,1.41,81.79,79.68,Normal
51.48,71.46,93.03,4.41,72.85,83.75,Alerta
68.07,79.77,90.54,3.11,73.82,98.26,Alerta
101.1,43.21,67.52,2.04,90.24,44.33,Normal
50.33,69.76,75.11,3.32,64.96,95.27,Alerta
65.21,67.82,79.04,4.44,64.86,92.67,Alerta
30.98,104.6,113.49,11.17,21.89,66.16,Crítico
64.7,72.79,93.48,5.62,64.75,96.05,Alerta
38.94,83.22,96.96,8.36,27.56,25.37,Alerta
50.43,76.39,89.85,4.31,69.95,88.18,Alerta
65.59,66.89,77.41,3.75,69.24,45.85,Alerta
81.74,47.62,56.28,1.14,83.2,64.92,Normal
80.1,47.59,58.12,1.2,98.59,68.16,Alerta
105.32,62.58,49.24,1.84,94.73,65.44,Normal
88.21,50.92,58.25,2.02,93.15,57.04,Normal
53.19,66.84,76.87,3.29,69.25,83.78,Alerta
40.75,91.32,106.71,9.09,55.21,132.9,Crítico
62.65,76.86,82.22,5.84,69.16,85.75,Alerta
36.46,90.76,102.15,11.25,33.9,65.11,Crítico
56.26,71.17,74.39,3.87,85.24,98.91,Alerta
78.82,60.89,69.58,2.33,92.93,49.29,Normal
105.76,44.78,65.5,2.62,95.06,66.78,Normal
40.67,106.15,113.8,8.31,48.1,35.87,Crítico
76.61,54.07,52.84,2.1,91.01,48.55,Normal
80.11,56.37,59.73,1.89,79.73,73.64,Normal
23.68,105.41,102.31,8.63,40.9,30.39,Crítico
33.47,100.77,108.17,8.37,61.8,26.59,Crítico
95.36,58.96,54.72,1.22,92.02,76.83,Normal
80.77,49.96,69.77,2.25,78.2,45.8,Normal
78.49,55.88,53.32,1.84,82.99,42.69,Normal
43.7,80.48,116.99,11.96,27.7,121.4,Crítico
80.27,45.67,63.91,2.14,77.0,63.39,Normal
71.75,49.33,48.82,2.74,86.65,69.1,Normal
58.15,54.75,65.56,2.05,90.61,59.61,Alerta
72.85,52.1,69.94,1.07,85.8,42.23,Normal
26.08,92.34,104.93,11.69,32.08,32.45,Crítico
74.71,66.59,82.83,5.77,62.18,98.29,Alerta
88.75,66.43,64.11,1.23,78.12,42.46,Normal
60.74,65.51,72.49,5.29,61.68,93.24,Alerta
77.02,62.37,55.55,1.43,92.43,68.08,Normal
62.55,78.08,85.72,4.82,60.44,94.71,Alerta
80.96,65.7,53.56,1.14,76.55,57.01,Normal
104.59,47.32,45.77,1.93,87.4,65.19,Normal
99.81,62.23,49.73,1.14,92.36,66.67,Normal
98.96,51.74,49.01,1.9,87.48,53.77,Normal
83.48,64.77,64.7,5.4,95.82,66.86,Normal
62.08,68.5,57.97,4.09,60.0,89.44,Alerta
55.74,76.34,84.9,5.54,73.81,83.09,Alerta
63.41,60.0,59.34,2.11,93.8,73.52,Normal
101.23,57.72,62.24,1.89,96.14,60.71,Normal
38.84,91.3,112.07,8.29,53.97,115.95,Crítico
85.33,55.56,66.47,2.46,99.27,50.45,Normal
68.34,73.08,71.84,5.76,73.48,85.58,Alerta
84.92,70.45,49.3,1.11,99.42,47.86,Normal
90.78,60.81,55.38,2.0,96.51,57.74,Normal
31.45,108.17,117.86,10.01,24.73,129.92,Crítico
79.51,51.85,67.53,1.46,81.21,77.14,Normal
57.44,71.46,89.32,5.71,64.45,96.74,Alerta
96.35,47.19,47.67,2.16,81.77,66.98,Alerta
63.57,72.95,64.71,3.19,63.74,94.85,Alerta
55.71,71.29,75.0,3.64,72.35,85.53,Normal
83.01,56.2,66.77,1.1,95.74,48.02,Normal
98.2,49.41,64.67,2.24,84.02,49.97,Alerta
109.46,42.64,46.2,1.25,88.45,44.14,Normal
61.18,67.16,76.56,3.25,65.45,91.64,Alerta
80.88,53.97,66.91,1.97,96.41,52.36,Normal
60.0,77.35,94.97,4.18,63.4,87.69,Alerta
90.65,51.92,67.7,2.09,84.22,64.63,Normal
74.27,46.32,56.39,1.21,81.29,76.37,Alerta
106.1,64.62,65.28,1.71,85.95,66.91,Normal
89.24,73.94,45.53,1.48,97.57,47.29,Alerta
54.07,83.7,98.02,9.85,40.28,112.13,Crítico
94.98,64.65,64.36,1.67,88.18,58.05,Normal
81.66,55.16,60.32,2.49,81.06,73.14,Normal
85.7,64.54,61.85,2.72,77.2,50.88,Normal
84.14,44.17,55.35,1.0,93.7,47.69,Normal
63.7,78.09,71.74,4.97,65.44,94.85,Alerta
93.08,57.94,47.76,2.12,76.56,42.94,Normal
66.86,67.98,60.5,3.13,65.56,93.62,Alerta
103.42,62.93,62.89,1.16,97.31,73.09,Normal
54.63,78.69,79.31,5.64,66.39,82.82,Alerta
51.87,42.66,61.17,1.84,90.17,48.05,Normal
96.72,51.6,60.31,1.5,81.14,40.54,Normal
75.58,50.88,45.71,2.5,83.0,48.08,Normal
73.42,53.33,52.81,1.13,87.59,45.83,Normal
96.54,50.86,49.18,2.37,91.77,53.44,Normal
72.25,64.41,45.51,2.22,84.65,46.5,Normal
94.12,47.16,69.65,2.66,88.29,51.89,Normal
49.1,84.3,110.34,11.66,32.13,17.21,Crítico
96.67,42.25,49.34,2.32,80.96,71.91,Normal
80.88,59.42,80.06,2.01,96.96,41.3,Normal
68.83,77.97,74.1,5.92,66.21,81.42,Alerta
92.08,63.57,59.39,1.18,76.12,75.95,Normal
80.75,63.77,47.81,1.1,96.72,71.36,Normal
57.47,73.72,88.71,3.47,66.57,95.93,Alerta
88.49,60.07,65.27,1.84,82.1,47.43,Normal
73.72,40.99,66.77,2.66,69.01,45.36,Normal
74.29,44.61,54.1,1.73,89.57,61.7,Normal
52.57,73.94,90.53,5.35,62.89,83.31,Alerta
38.78,99.78,98.08,8.52,55.35,107.17,Crítico
31.31,88.62,97.09,6.19,53.63,108.85,Alerta
79.97,42.67,50.57,2.59,78.28,87.54,Normal
108.83,46.71,61.03,2.59,80.06,68.49,Normal
96.01,69.12,59.98,1.87,96.62,66.76,Normal
88.89,42.98,50.68,1.59,87.49,61.49,Alerta
63.5,68.34,63.24,3.95,62.77,82.59,Alerta
106.84,55.95,50.48,2.59,95.78,49.4,Normal
107.94,56.66,57.38,2.04,92.99,61.54,Normal
65.95,66.57,82.37,5.31,67.09,55.3,Alerta
57.08,73.04,81.98,4.86,62.12,84.1,Alerta
87.36,40.5,63.05,1.63,91.62,44.27,Alerta
52.16,52.57,73.45,4.62,71.77,91.77,Alerta
108.03,51.84,53.32,2.34,79.61,42.43,Normal
34.69,106.42,100.38,10.59,43.03,27.81,Crítico
51.2,72.23,73.62,4.88,92.26,83.36,Alerta
105.94,53.85,59.01,2.73,89.69,61.12,Normal
21.76,86.35,95.96,6.16,54.92,105.95,Crítico
70.55,46.05,58.56,2.65,91.22,77.36,Normal
29.22,103.35,119.6,6.32,35.37,108.37,Alerta
91.26,53.08,46.4,1.78,99.86,76.17,Alerta
78.97,58.9,59.26,1.1,83.64,65.33,Normal
98.8,60.58,64.85,1.06,92.79,66.32,Normal
104.52,75.98,68.19,2.78,92.86,48.99,Normal
27.69,98.41,98.87,9.6,42.79,33.17,Crítico
74.59,43.77,56.33,2.29,85.73,66.84,Normal
66.86,75.73,69.92,3.29,72.56,82.01,Alerta
58.99,70.56,80.64,5.77,69.61,99.92,Normal
24.67,96.03,107.07,2.43,51.78,24.49,Crítico
44.21,103.43,95.63,6.76,44.86,28.13,Crítico
33.31,105.43,99.6,8.75,52.36,31.44,Alerta
73.8,44.3,66.76,1.69,94.74,71.44,Normal
51.89,42.19,63.54,2.78,78.94,63.76,Normal
83.15,57.54,58.85,1.99,94.6,66.8,Normal
29.96,84.0,118.15,7.75,46.81,75.11,Alerta
37.29,100.84,100.13,11.38,56.39,132.54,Alerta
102.15,51.39,47.56,2.21,83.27,94.61,Normal
50.25,79.21,78.51,4.49,62.42,97.19,Alerta
44.9,99.15,105.4,10.78,52.92,108.46,Crítico
41.17,98.45,113.34,11.84,27.26,107.14,Alerta
42.74,108.5,105.12,6.49,75.72,32.38,Crítico
89.53,47.13,51.22,1.95,83.88,75.15,Normal
91.69,50.87,68.42,2.12,77.04,63.88,Normal
76.63,48.75,55.97,1.31,80.59,54.8,Alerta
86.59,55.97,88.88,2.44,99.42,48.74,Alerta
57.81,76.75,92.12,4.61,61.07,99.94,Normal
90.55,55.62,58.2,1.73,94.2,69.23,Normal
84.22,45.17,66.56,1.61,79.38,53.76,Normal
53.94,75.93,83.75,3.47,68.97,86.27,Alerta
60.45,41.71,73.48,3.83,62.69,88.77,Alerta
99.52,60.27,66.32,1.11,83.34,69.68,Normal
51.59,71.77,76.06,5.77,67.26,87.48,Alerta
84.05,50.23,61.53,2.49,88.62,44.27,Alerta
104.99,52.84,45.58,2.36,88.45,40.94,Normal
84.73,52.87,47.1,1.11,96.21,79.65,Normal
76.94,43.59,54.33,2.74,82.17,86.35,Normal
52.7,74.67,89.72,3.38,64.71,88.83,Alerta
27.37,101.95,112.86,11.98,24.55,124.64,Crítico
52.59,77.95,77.56,3.55,65.48,88.17,Alerta
58.79,66.32,84.37,5.89,64.1,92.75,Alerta
102.01,53.42,49.18,2.8,63.07,45.71,Normal
92.85,50.45,58.93,2.66,75.5,61.72,Normal
46.88,100.7,108.74,9.86,53.73,123.02,Crítico
68.81,77.78,92.01,3.92,69.39,93.43,Crítico
42.39,107.44,118.52,10.28,93.38,112.26,Crítico
93.45,56.57,53.47,1.83,68.54,59.91,Normal
94.15,48.41,51.86,2.6,97.64,64.12,Normal
77.44,44.85,48.55,2.42,79.78,40.87,Normal
84.89,53.01,46.3,2.26,80.18,74.6,Normal
91.03,64.7,64.38,1.05,92.93,95.19,Normal
62.09,78.73,71.84,3.28,60.77,99.78,Alerta
61.47,66.57,78.98,5.78,60.44,94.06,Alerta
95.64,61.61,57.56,1.15,91.52,51.2,Normal
82.23,40.14,51.45,1.98,72.57,47.56,Normal
59.49,78.42,90.16,4.88,60.77,85.68,Alerta
106.69,55.07,53.79,1.5,80.27,69.74,Normal
67.82,56.65,66.75,2.34,91.73,79.54,Normal
91.56,65.76,57.34,1.19,92.1,54.5,Normal
96.28,59.32,64.77,2.45,86.4,74.87,Normal
63.26,71.14,84.37,5.08,60.57,91.46,Alerta
103.59,64.4,47.66,1.64,97.53,44.88,Normal
95.97,44.53,46.56,1.78,96.29,45.29,Normal
100.99,64.14,64.75,1.22,76.59,41.99,Normal
40.59,107.25,96.23,6.18,48.67,111.85,Crítico
101.18,44.95,63.28,1.85,86.96,55.95,Normal
93.08,60.52,56.24,2.78,97.19,45.93,Normal
95.3,44.49,52.71,2.46,97.51,56.93,Normal
97.37,58.19,59.07,2.56,97.37,67.74,Normal
57.71,74.26,89.63,4.57,64.28,82.76,Alerta
31.88,98.72,112.42,7.91,56.64,101.62,Crítico
97.85,47.05,45.89,1.26,75.28,49.93,Normal
66.44,78.07,83.14,4.2,68.74,99.93,Alerta
47.62,108.84,56.31,10.63,56.68,24.21,Crítico
96.7,87.05,118.53,6.96,22.35,139.84,Crítico
82.56,56.59,49.39,2.78,87.49,70.78,Normal
56.22,76.22,73.46,4.61,61.9,92.79,Alerta
56.75,67.54,88.21,3.34,66.83,98.61,Alerta
104.16,60.71,57.14,2.79,65.67,48.61,Normal
32.07,93.56,108.15,1.63,54.65,27.32,Alerta
92.86,52.52,56.4,2.67,87.73,66.22,Normal
95.4,63.26,63.26,1.62,96.6,69.54,Normal
68.48,74.32,83.06,4.06,67.9,85.92,Alerta
104.95,53.61,53.18,1.28,97.72,69.38,Normal
63.2,66.04,77.89,5.18,72.49,99.17,Alerta
104.36,60.62,55.29,2.06,80.58,43.93,Normal
25.78,105.97,102.23,7.2,40.81,24.25,Crítico
80.4,43.2,49.33,2.03,96.24,72.54,Normal
26.68,81.37,119.63,11.87,40.49,28.88,Alerta
91.58,54.84,48.4,1.2,92.67,52.25,Alerta
66.93,75.86,77.47,4.53,61.08,82.81,Alerta
72.9,52.52,67.37,2.41,92.47,51.14,Normal
83.21,87.49,106.91,7.77,54.49,132.36,Crítico
50.49,74.14,77.05,5.75,65.56,89.74,Normal
96.0,48.32,65.75,2.17,83.4,69.61,Normal
59.58,66.73,71.0,5.62,72.38,91.5,Alerta
106.67,64.68,57.52,1.4,79.38,60.38,Alerta
101.35,41.63,66.14,2.03,79.04,66.15,Alerta
71.2,54.05,57.69,2.19,81.69,64.31,Normal
64.79,75.41,85.91,4.38,63.33,87.48,Alerta
68.98,40.22,89.0,5.45,72.96,99.71,Alerta
103.97,41.82,66.92,1.11,76.87,67.75,Normal
81.33,51.73,52.12,1.35,91.99,49.1,Alerta
24.01,93.51,114.58,10.01,26.81,16.29,Crítico
72.08,43.28,68.26,2.46,92.96,52.13,Normal
104.05,50.26,52.75,1.78,99.3,73.62,Normal
67.54,71.93,79.33,3.94,67.98,91.77,Alerta
75.08,59.36,59.74,1.59,83.15,48.23,Alerta
82.45,50.11,51.72,2.37,80.87,47.05,Normal
87.21,42.7,54.97,1.7,80.78,45.15,Normal
102.7,50.47,47.02,1.59,81.94,60.23,Normal
39.62,106.59,107.48,7.53,70.62,124.32,Crítico
70.94,64.64,46.46,2.1,84.71,44.64,Normal
33.75,65.52,113.87,7.12,36.33,104.95,Crítico
97.55,68.61,90.16,2.98,67.54,88.89,Alerta
89.08,46.42,57.03,1.51,82.63,51.75,Normal
75.36,42.81,47.62,2.65,85.1,57.87,Normal
23.85,81.16,109.64,11.04,22.47,28.84,Crítico
82.82,40.48,65.92,2.45,85.41,71.9,Normal
85.66,48.35,60.14,1.66,91.2,54.65,Normal
100.15,42.25,49.09,2.65,85.19,47.68,Normal
59.46,55.27,46.74,2.14,83.35,72.68,Normal
70.01,48.0,65.52,3.99,89.54,76.46,Normal
88.33,53.59,68.94,1.25,83.09,55.4,Alerta
51.5,70.96,93.46,4.14,70.33,90.06,Alerta
87.58,51.48,48.71,2.33,94.37,40.76,Normal
104.33,43.16,46.92,2.3,97.98,55.07,Normal
92.28,43.82,69.06,1.57,94.83,54.73,Normal
87.24,54.03,57.24,1.9,99.21,91.32,Normal
50.1,77.04,73.82,4.99,61.54,88.86,Alerta
107.64,48.75,54.88,1.98,87.24,65.95,Alerta
91.9,50.92,56.62,1.07,99.73,79.38,Normal
50.13,49.84,53.95,1.74,77.17,46.1,Normal
57.57,70.61,65.27,4.17,70.49,85.67,Alerta
98.67,47.54,67.49,2.45,76.41,47.89,Normal
29.85,109.19,99.62,9.84,23.04,117.97,Crítico
84.09,55.73,58.68,2.06,87.22,52.22,Normal
76.18,44.06,60.0,1.68,97.26,40.75,Normal
76.93,63.97,50.59,1.42,92.48,50.39,Normal
59.64,78.78,73.7,3.47,67.92,87.82,Alerta
62.03,69.94,85.43,3.7,67.71,83.69,Alerta
109.09,42.69,60.42,2.27,76.94,61.85,Normal
81.43,72.65,59.55,1.86,93.32,57.78,Normal
28.55,84.61,111.1,9.03,29.91,15.23,Crítico
68.7,72.48,93.69,4.48,68.26,98.08,Alerta
81.01,48.5,64.13,2.23,82.22,65.32,Alerta
65.98,74.6,71.86,5.75,65.16,81.3,Alerta
95.35,65.9,56.68,2.13,93.31,74.08,Normal
71.25,47.23,63.5,2.26,67.38,63.82,Normal
59.84,76.35,84.3,5.26,67.68,99.29,Alerta
86.75,41.12,66.87,1.27,88.0,52.71,Alerta
35.74,100.84,113.15,6.4,47.85,103.45,Crítico
50.49,74.61,94.16,4.8,67.72,86.89,Alerta
22.0,81.31,101.87,8.12,20.82,124.81,Crítico
64.77,78.43,77.53,3.38,67.37,81.38,Alerta
91.6,58.91,69.65,2.99,99.25,59.97,Normal
85.88,43.57,59.69,1.58,98.92,70.97,Normal
76.54,55.01,55.64,1.13,79.22,48.67,Normal
94.14,43.22,49.07,1.07,92.2,41.44,Normal
105.46,54.5,45.92,1.77,85.69,53.73,Normal
103.21,52.31,65.86,2.54,79.4,61.26,Normal
63.58,67.02,74.98,2.74,69.79,84.65,Alerta
94.04,41.45,45.57,1.25,99.53,71.43,Normal
62.42,66.1,85.73,3.44,65.56,82.34,Alerta
35.04,103.63,114.01,7.78,26.9,12.08,Crítico
38.14,101.1,102.22,7.8,50.71,128.46,Crítico
85.81,60.92,50.44,1.76,66.02,44.47,Normal
58.08,73.36,81.64,5.05,62.52,83.83,Alerta
84.73,45.38,67.99,1.36,76.37,65.85,Normal
109.65,62.87,50.83,2.22,88.87,53.06,Normal
75.59,44.93,54.31,1.86,93.81,50.89,Normal
61.1,69.88,79.74,4.11,65.88,83.19,Alerta
82.02,95.76,95.21,10.43,39.61,12.04,Crítico
98.65,64.04,50.63,1.26,75.79,58.37,Normal
96.26,58.31,48.28,2.57,82.47,93.18,Alerta
68.15,67.11,76.13,5.95,72.94,84.64,Crítico
56.65,57.12,67.61,1.67,83.99,49.83,Normal
95.25,41.98,54.29,1.32,88.75,46.86,Normal
91.5,44.35,62.44,1.15,90.47,65.5,Normal
54.08,45.05,72.99,5.79,62.54,94.84,Normal
88.15,54.12,55.17,1.03,80.43,44.3,Alerta
88.34,49.56,55.12,1.25,83.57,61.86,Normal
51.14,76.48,88.4,2.98,73.82,85.78,Alerta
58.79,70.7,86.12,5.24,68.77,84.59,Alerta
56.38,77.28,75.39,3.97,62.79,91.15,Alerta
52.41,74.4,73.4,3.12,61.71,66.45,Alerta
75.27,54.45,60.72,1.38,86.76,63.41,Normal
47.0,82.79,112.97,9.19,23.47,27.94,Alerta
60.16,67.53,78.4,4.5,71.2,94.94,Alerta
107.37,48.56,52.28,1.25,97.7,79.8,Normal
91.79,59.74,58.94,2.39,94.48,74.08,Alerta
40.41,99.2,105.89,8.21,20.73,130.77,Crítico
50.41,75.23,78.57,2.95,70.43,42.11,Alerta
26.7,94.37,113.47,11.5,39.51,23.98,Crítico
99.4,56.18,62.89,1.73,73.88,47.92,Normal
70.17,48.14,46.6,1.83,99.64,78.36,Normal
24.57,104.97,119.36,6.27,38.19,19.83,Alerta
39.16,100.51,110.23,10.52,57.01,77.93,Crítico
59.59,77.34,85.42,5.69,66.39,81.73,Alerta
73.92,51.55,54.15,1.75,99.56,61.53,Normal
71.48,62.0,64.5,2.8,90.03,99.12,Normal
67.27,77.09,80.1,4.67,60.69,87.48,Alerta
108.88,54.67,58.6,2.53,99.65,66.79,Normal
34.47,96.36,103.16,6.79,50.22,109.58,Crítico
102.72,52.22,58.35,2.5,81.53,50.61,Normal
88.33,61.96,51.94,2.03,95.04,64.09,Normal
74.8,40.49,45.34,1.03,80.9,71.84,Normal
81.22,47.41,93.37,2.39,77.41,77.25,Normal
93.24,44.98,47.7,2.69,97.51,46.59,Normal
45.68,87.11,102.23,1.7,53.43,36.14,Crítico
87.92,94.49,108.83,9.86,22.63,38.77,Crítico
62.61,71.67,87.29,5.87,76.61,89.04,Alerta
94.17,48.82,64.75,2.53,93.23,62.83,Normal
101.4,61.75,47.76,2.61,99.64,56.87,Normal
72.68,56.29,68.64,1.83,84.23,41.33,Normal
102.4,43.23,55.81,2.09,95.57,57.64,Normal
47.23,81.43,67.35,8.74,45.79,30.13,Crítico
88.56,54.64,63.93,1.61,92.03,55.58,Normal
42.93,93.95,108.98,6.92,59.49,122.57,Alerta
97.68,45.08,65.14,2.12,84.76,68.71,Alerta
101.99,58.81,48.76,1.36,98.72,93.8,Alerta
84.33,41.88,55.24,2.17,94.41,48.42,Normal
87.16,56.93,47.51,1.65,85.26,42.97,Normal
33.41,105.06,106.72,6.97,49.18,17.84,Crítico
27.58,106.82,107.09,8.23,36.54,119.47,Crítico
68.45,67.07,83.33,5.74,60.56,98.94,Alerta
104.74,42.74,60.68,2.6,98.56,56.8,Normal
40.32,100.35,105.21,5.71,59.2,112.99,Crítico
67.05,79.58,76.55,3.2,77.33,92.69,Alerta
62.66,71.91,76.69,1.07,71.85,92.82,Alerta
25.78,92.59,109.86,11.08,40.79,30.75,Crítico
54.15,76.06,74.5,3.75,73.16,95.94,Alerta
75.07,40.59,64.95,1.08,81.3,94.09,Normal
102.69,52.39,68.02,1.34,77.46,52.18,Normal
86.7,53.98,69.84,1.48,82.76,59.16,Normal
58.28,73.42,83.28,4.15,70.74,87.07,Alerta
96.07,57.32,63.96,1.95,97.03,50.91,Normal
68.36,66.21,79.12,4.09,72.59,83.66,Alerta
70.77,62.44,67.43,2.53,65.84,52.1,Normal
64.83,74.01,74.33,5.6,70.91,99.12,Alerta
60.53,76.12,94.52,3.69,71.97,96.03,Alerta
104.94,50.53,54.74,2.57,84.95,57.76,Normal
42.96,83.45,116.4,6.87,47.04,111.48,Crítico
109.09,53.45,48.33,1.87,75.46,46.35,Normal
75.33,50.69,56.13,2.65,99.23,53.57,Normal
74.53,41.02,68.84,1.81,92.62,89.13,Normal
85.52,57.85,54.17,2.13,87.88,78.62,Normal
52.38,73.45,85.32,3.76,66.17,94.69,Alerta
108.72,59.28,53.1,2.5,98.02,62.08,Normal
58.69,67.87,78.54,3.57,95.1,85.27,Alerta
90.76,45.03,52.71,4.08,82.82,55.53,Normal
101.85,45.29,45.45,2.42,99.43,66.21,Normal
22.66,42.86,117.91,10.51,51.52,121.68,Crítico
84.34,63.2,50.12,1.6,79.19,63.5,Normal
51.14,72.53,73.38,5.65,62.04,99.95,Alerta
97.1,52.87,69.9,2.69,90.38,45.88,Normal
109.62,64.58,67.16,1.27,83.57,47.82,Alerta
35.1,86.18,118.42,10.13,40.6,136.09,Crítico
58.91,69.9,81.72,3.39,71.37,82.83,Alerta
64.76,78.72,76.14,1.41,67.46,84.14,Alerta
21.57,99.5,98.3,1.3,40.05,29.34,Crítico
73.11,58.47,52.26,2.13,88.57,73.64,Normal
32.92,95.42,95.6,11.38,58.62,27.58,Crítico
25.78,106.36,95.85,10.85,50.51,23.72,Crítico
44.56,94.86,110.87,11.53,36.52,17.1,Alerta
48.85,100.14,118.63,9.11,49.18,135.47,Crítico
72.05,51.91,54.03,1.95,99.06,44.86,Normal
22.09,108.54,97.18,11.78,31.54,134.3,Alerta
70.13,74.31,92.24,2.94,62.91,96.02,Alerta
67.62,79.91,82.68,5.19,65.42,95.3,Alerta
56.62,66.72,90.63,5.53,64.93,82.32,Alerta
70.93,78.62,55.86,1.32,98.49,61.65,Normal
51.23,58.05,88.69,3.85,61.52,91.23,Normal
91.41,47.19,58.33,2.95,76.21,57.2,Alerta
26.25,103.83,101.04,2.07,56.96,129.48,Crítico
32.42,102.44,99.32,11.46,53.44,136.32,Alerta
99.55,62.74,53.76,1.85,88.78,64.29,Normal
33.32,98.94,114.03,11.35,35.98,15.27,Crítico
88.5,56.13,49.25,2.32,90.81,77.29,Normal
28.93,96.41,116.11,7.56,42.92,136.05,Crítico
66.77,76.48,72.12,3.58,63.19,83.95,Alerta
79.53,60.68,57.82,2.53,88.12,64.99,Alerta
79.91,52.76,66.81,1.88,96.66,56.93,Normal
65.73,105.35,106.56,11.58,21.46,36.7,Crítico
71.56,54.21,45.25,2.58,93.38,53.8,Normal
66.44,68.52,86.07,3.85,62.29,83.93,Crítico
99.37,50.82,68.92,1.07,80.0,73.88,Normal
94.32,52.06,48.51,2.1,79.88,75.38,Normal
68.12,76.2,72.56,4.52,60.22,81.55,Alerta
67.35,72.45,92.16,5.03,70.88,90.78,Alerta
81.38,64.0,64.11,1.59,88.28,48.49,Normal
92.54,42.39,47.54,1.09,86.25,72.35,Alerta
28.23,103.66,116.76,7.66,82.28,26.24,Crítico
108.54,51.91,65.3,1.08,93.42,54.09,Normal
35.88,97.95,106.32,11.36,94.54,128.72,Crítico
20.85,93.59,97.37,4.87,54.65,33.25,Alerta
57.59,49.96,78.59,5.9,61.31,97.06,Crítico
107.08,51.25,55.02,2.48,81.0,60.53,Alerta
85.55,63.32,51.45,1.03,85.95,42.84,Normal
104.74,62.99,76.81,1.9,95.88,51.21,Normal
68.16,70.37,81.44,2.92,71.28,97.88,Alerta
67.24,71.68,93.45,5.3,66.66,90.14,Alerta
84.19,52.23,61.55,1.46,91.4,76.85,Normal
102.14,62.69,53.72,1.4,95.93,56.26,Normal
89.43,41.67,59.26,2.0,89.42,44.91,Normal
53.01,69.46,79.08,5.6,63.11,97.84,Alerta
89.58,59.01,46.33,1.38,90.83,77.95,Normal
97.83,47.35,62.37,1.38,77.2,43.58,Normal
68.73,70.2,92.15,4.19,64.95,98.56,Alerta
57.44,68.59,76.47,3.68,82.66,83.04,Alerta
62.27,67.73,79.35,5.5,72.86,83.01,Alerta
73.92,44.1,59.74,1.32,88.16,74.83,Alerta
57.8,69.08,90.26,4.28,72.13,65.61,Alerta
89.95,95.18,99.84,10.44,52.61,100.55,Crítico
59.82,67.6,84.72,3.17,69.6,82.8,Alerta
62.78,78.61,76.67,5.87,60.98,86.37,Alerta
83.7,54.35,56.53,1.95,88.83,49.03,Normal
90.72,49.17,60.86,2.32,88.72,65.4,Normal
61.6,66.44,94.24,4.81,61.85,96.91,Alerta
74.73,53.59,60.98,1.46,89.63,75.11,Alerta
109.85,52.72,63.24,2.67,91.56,42.16,Alerta
44.6,84.02,110.46,8.69,27.25,33.37,Crítico
30.9,103.03,115.25,7.66,80.27,136.42,Crítico
21.91,90.55,99.56,11.02,71.46,112.61,Crítico
38.79,100.08,116.93,9.72,54.91,112.56,Crítico
86.71,63.0,48.49,2.76,89.81,62.93,Normal
44.52,107.53,117.39,10.98,60.47,18.44,Crítico
101.69,49.82,61.84,2.49,78.99,55.41,Normal
39.91,80.31,52.93,6.93,37.86,21.02,Alerta
89.72,52.55,47.18,2.61,84.18,69.21,Normal
90.67,44.84,53.5,1.15,97.65,53.09,Normal
100.94,53.93,46.11,1.85,96.11,57.17,Normal
55.28,77.97,94.19,4.34,65.48,96.45,Alerta
108.6,48.33,59.01,2.2,76.55,60.84,Normal
33.76,109.75,116.33,9.02,36.97,110.97,Crítico
82.73,57.17,69.96,2.31,90.81,48.97,Normal
